case_name,mesh,element_type,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,thread_region,cpu_model,physical_cores,logical_cores,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,8,8,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,4084.930695,188.8201157,4273.750811,188.8201157,187.524444,190.912994,1.493814274,4273.750811,4272.455139,4275.843689,1.493814274,3.791554914,0.4739443642,0.9558186417,0,0,1924445952,5007.691406,0,0,0,4084.930695,0,0,188.8201157,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,8,8,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,197.83805,250.131923,447.969973,250.131923,248.121452,252.489754,1.800186994,447.969973,445.959502,450.327804,1.800186994,2.862177001,0.3577721252,0.4416323904,1.225939172e-16,0.0048828125,8909472,5007.691406,50,0,197.83805,0,0,0,250.131923,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,9,9,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000498,219.5446653,219.5446653,219.5446653,216.870487,221.185971,1.907174174,219.5446653,216.870487,221.185971,1.907174174,3.260939346,0.362326594,2.268331135e-06,1.164440215e-16,0.0068359375,0,5007.691406,0,0,0,0,0,0,219.5446653,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,9,9,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,593.331806,300.8306247,894.1624307,300.8306247,298.38227,303.094456,1.928161624,894.1624307,891.714076,896.426262,1.928161624,2.379817009,0.2644241121,0.6635615473,8.851448216e-17,0.0078125,1980158400,5007.691406,0,593.331806,0,0,108.847653,0,153.081583,0,0,38.90138867,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,9,9,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,3783.324221,189.418698,3972.742919,189.418698,182.53918,193.29124,4.877371359,3972.742919,3965.863401,3976.615461,4.877371359,3.779573215,0.4199525794,0.952320424,0,0,1924445952,5007.691406,0,0,0,3783.324221,0,0,189.418698,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,9,9,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,192.594431,254.7466623,447.3410933,254.7466623,253.822293,255.442062,0.6808001344,447.3410933,446.416724,448.036493,0.6808001344,2.810328625,0.3122587361,0.4305314979,1.225939172e-16,0.0048828125,8909472,5007.691406,50,0,192.594431,0,0,0,254.7466623,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,10,10,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000446,205.987224,205.987224,205.987224,205.006246,206.938654,0.7891788909,205.987224,205.006246,206.938654,0.7891788909,3.475564277,0.3475564277,2.165182827e-06,1.280302728e-16,0.005859375,0,5007.691406,0,0,0,0,0,0,205.987224,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,10,10,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,678.875692,309.3531187,988.2288107,309.3531187,306.160621,313.31691,2.972012618,988.2288107,985.036313,992.192602,2.972012618,2.314254469,0.2314254469,0.6869620524,9.677662906e-17,0.005859375,2200176000,5007.691406,0,678.875692,0,0,118.8158733,0,146.548881,0,0,43.98836433,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,10,10,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,3839.382397,183.219575,4022.601972,183.219575,180.418758,187.044291,2.800083184,4022.601972,4019.801155,4026.426688,2.800083184,3.907452778,0.3907452778,0.9544524722,0,0,1924445952,5007.691406,0,0,0,3839.382397,0,0,183.219575,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,10,10,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,197.597496,248.1947227,445.7922187,248.1947227,246.557155,249.552497,1.238744433,445.7922187,444.154651,447.149993,1.238744433,2.88451676,0.288451676,0.4432502133,1.225939172e-16,0.0048828125,8909472,5007.691406,50,0,197.597496,0,0,0,248.1947227,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,11,11,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000512,192.8629993,192.8629993,192.8629993,191.657417,193.829521,0.9027260376,192.8629993,191.657417,193.829521,0.9027260376,3.71207458,0.3374613255,2.654734199e-06,1.366504695e-16,0.0068359375,0,5007.691406,0,0,0,0,0,0,192.8629993,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,11,11,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,740.650012,324.39539,1065.045402,324.39539,322.401592,327.912991,2.494709258,1065.045402,1063.051604,1068.563003,2.494709258,2.206942082,0.2006310983,0.6954163744,1.038038833e-16,0.005859375,2420193600,5007.691406,0,740.650012,0,0,130.9755347,0,145.25238,0,0,48.16747533,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,11,11,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,3841.448649,179.256415,4020.705064,179.256415,174.905081,182.102761,3.125208367,4020.705064,4016.35373,4023.55141,3.125208367,3.993842214,0.3630765649,0.9554166714,0,0,1924445952,5007.691406,0,0,0,3841.448649,0,0,179.256415,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,11,11,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,194.71957,235.9352397,430.6548097,235.9352397,233.939771,237.564315,1.502223432,430.6548097,428.659341,432.283885,1.502223432,3.034399772,0.2758545247,0.4521476729,1.225939172e-16,0.0048828125,8909472,5007.691406,50,0,194.71957,0,0,0,235.9352397,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
