schema_version,platform_id,run_profile,profile_note,env_group,case_name,mesh,element_type,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,thread_region,cpu_model,physical_cores,logical_cores,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,11,11,"physical_core_region","Apple M4 Max",14,14,1,4.2e-05,110.196959,110.196959,110.196959,110.196959,110.196959,0,110.196959,110.196959,110.196959,0,4.21333164,0.3830301491,3.811357444e-07,1.370866757e-16,0.0068359375,0,8227.671875,0,0,0,0,0,0,110.196959,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,11,11,"physical_core_region","Apple M4 Max",14,14,1,121.128166,137.58225,258.710416,137.58225,137.58225,137.58225,0,258.710416,258.710416,258.710416,0,3.374681938,0.306789267,0.4681998038,1.03807079e-16,0.0048828125,2420193600,8857.21875,0,121.128166,0,0,41.441625,0,83.815125,0,0,12.3255,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_lock_guard,11,11,"physical_core_region","Apple M4 Max",14,14,1,27.500292,401.178625,428.678917,401.178625,401.178625,401.178625,0,428.678917,428.678917,428.678917,0,1.157330688,0.1052118807,0.06415125846,1.370695417e-16,0.0068359375,1760140800,8857.21875,0,27.500292,0,0,0,0,401.178625,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,12,12,"physical_core_region","Apple M4 Max",14,14,1,0,111.680167,111.680167,111.680167,111.680167,111.680167,0,111.680167,111.680167,111.680167,0,4.157374997,0.3464479165,0,1.979507206e-17,0.005859375,0,8857.25,0,0,0,0,0,0,111.680167,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,12,12,"physical_core_region","Apple M4 Max",14,14,1,116.739416,123.838917,240.578333,123.838917,123.838917,123.838917,0,240.578333,240.578333,240.578333,0,3.749195691,0.3124329743,0.4852449285,1.955083744e-17,0.0048828125,2640211200,9486.75,0,116.739416,0,0,26.015125,0,84.331542,0,0,13.49225,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_lock_guard,12,12,"physical_core_region","Apple M4 Max",14,14,1,50.049625,371.893459,421.943084,371.893459,371.893459,371.893459,0,421.943084,421.943084,421.943084,0,1.248465986,0.1040388322,0.1186170052,2.026314314e-17,0.0048828125,1760140800,9486.75,0,50.049625,0,0,0,0,371.893459,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,13,13,"physical_core_region","Apple M4 Max",14,14,1,8.4e-05,118.090917,118.090917,118.090917,118.090917,118.090917,0,118.090917,118.090917,118.090917,0,3.931685398,0.3024373383,7.113163496e-07,1.450638867e-16,0.005859375,0,9486.796875,0,0,0,0,0,0,118.090917,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,13,13,"physical_core_region","Apple M4 Max",14,14,1,126.021625,141.209833,267.231458,141.209833,141.209833,141.209833,0,267.231458,267.231458,267.231458,0,3.287988691,0.252922207,0.4715822978,1.128365689e-16,0.005859375,2860228800,9486.796875,0,126.021625,0,0,37.371583,0,84.84475,0,0,18.9935,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_lock_guard,13,13,"physical_core_region","Apple M4 Max",14,14,1,33.355958,376.637709,409.993667,376.637709,376.637709,376.637709,0,409.993667,409.993667,409.993667,0,1.232739906,0.09482614662,0.08135725179,1.452890508e-16,0.005859375,1760140800,9486.796875,0,33.355958,0,0,0,0,376.637709,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,14,14,"physical_core_region","Apple M4 Max",14,14,1,0,104.437417,104.437417,104.437417,104.437417,104.437417,0,104.437417,104.437417,104.437417,0,4.445689556,0.317549254,0,1.49986802e-16,0.0068359375,0,9486.796875,0,0,0,0,0,0,104.437417,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,14,14,"physical_core_region","Apple M4 Max",14,14,1,157.416792,153.807542,311.224334,153.807542,153.807542,153.807542,0,311.224334,311.224334,311.224334,0,3.018683791,0.2156202708,0.5057984701,1.156296498e-16,0.005859375,3080246400,9486.796875,0,157.416792,0,0,53.321834,0,85.103916,0,0,15.381792,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
