schema_version,platform_id,run_profile,profile_note,env_group,case_name,mesh,element_type,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,thread_region,cpu_model,physical_cores,logical_cores,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,8,8,"physical_core_region","Apple M4 Max",14,14,3,435.163666,133.9789723,569.1426383,133.9789723,133.439583,134.706125,0.5338373419,569.1426383,568.603249,569.869791,0.5338373419,4.248151189,0.5310188987,0.7645950886,0,0,1924445952,7108.796875,0,0,0,435.163666,0,0,133.9789723,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,8,8,"physical_core_region","Apple M4 Max",14,14,3,221.269958,181.2301667,402.5001247,181.2301667,178.547709,184.995166,2.741209926,402.5001247,399.817667,406.265124,2.741209926,3.140552929,0.3925691161,0.5497388558,1.228013142e-16,0.0048828125,8909472,7108.796875,50,0,221.269958,0,0,0,181.2301667,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,9,9,"physical_core_region","Apple M4 Max",14,14,3,0,137.305,137.305,137.305,135.7765,139.556375,1.625581937,137.305,135.7765,139.556375,1.625581937,4.14524548,0.4605828311,0,1.164896755e-16,0.005859375,0,7108.796875,0,0,0,0,0,0,137.305,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,9,9,"physical_core_region","Apple M4 Max",14,14,3,98.083458,116.1500417,214.2334997,116.1500417,114.397208,117.880875,1.422286177,214.2334997,212.480666,215.964333,1.422286177,4.900238713,0.5444709681,0.4578343637,8.849359086e-17,0.005859375,1980158400,7108.796875,0,98.083458,0,0,8.093083333,0,96.13143033,0,0,11.925528,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,9,9,"physical_core_region","Apple M4 Max",14,14,3,464.032042,139.7789163,603.8109583,139.7789163,136.867458,143.787541,2.929700514,603.8109583,600.8995,607.819583,2.929700514,4.071879691,0.4524310768,0.7685054993,0,0,1924445952,7108.796875,0,0,0,464.032042,0,0,139.7789163,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,9,9,"physical_core_region","Apple M4 Max",14,14,3,220.787542,208.292736,429.080278,208.292736,207.294875,209.772125,1.067112553,429.080278,428.082417,430.559667,1.067112553,2.732514545,0.3036127272,0.5145599864,1.228013142e-16,0.0048828125,8909472,7108.796875,50,0,220.787542,0,0,0,208.292736,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,10,10,"physical_core_region","Apple M4 Max",14,14,3,0,140.3562357,140.3562357,140.3562357,139.566041,141.223875,0.6790197102,140.3562357,139.566041,141.223875,0.6790197102,4.05513106,0.405513106,0,1.283182183e-16,0.0068359375,0,7108.796875,0,0,0,0,0,0,140.3562357,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,10,10,"physical_core_region","Apple M4 Max",14,14,3,109.986542,130.4078333,240.3943753,130.4078333,127.336666,132.325334,2.193917681,240.3943753,237.323208,242.311876,2.193917681,4.364484219,0.4364484219,0.4575254386,9.69392873e-17,0.005859375,2200176000,7108.796875,0,109.986542,0,0,9.574944333,0,104.9294303,0,0,15.90345867,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,10,10,"physical_core_region","Apple M4 Max",14,14,3,435.129916,126.1309167,561.2608327,126.1309167,121.709958,129.461125,3.2570385,561.2608327,556.839874,564.591041,3.2570385,4.512477557,0.4512477557,0.775272192,0,0,1924445952,7352.28125,0,0,0,435.129916,0,0,126.1309167,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,10,10,"physical_core_region","Apple M4 Max",14,14,3,216.908416,199.8899863,416.7984023,199.8899863,198.785375,200.938292,0.8798259859,416.7984023,415.693791,417.846708,0.8798259859,2.847380907,0.2847380907,0.5204156609,1.228013142e-16,0.0048828125,8909472,7352.28125,50,0,216.908416,0,0,0,199.8899863,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
