case_name,mesh,element_type,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,thread_region,cpu_model,physical_cores,logical_cores,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,8,8,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,4429.558168,247.359797,4676.917965,247.359797,245.308021,251.168439,2.695806421,4676.917965,4674.866189,4680.726607,2.695806421,4.26953278,0.5336915975,0.9471105119,0,0,1924445952,5112.703125,0,0,0,4429.558168,0,0,247.359797,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,8,8,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,285.233569,288.319904,573.553473,288.319904,286.923718,289.645992,1.112468495,573.553473,572.157287,574.879561,1.112468495,3.662982496,0.457872812,0.4973094619,1.225939172e-16,0.0048828125,8909472,5112.703125,50,0,285.233569,0,0,0,288.319904,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,9,9,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000331,253.3511783,253.3511783,253.3511783,250.819766,255.829969,2.045745228,253.3511783,250.819766,255.829969,2.045745228,4.168564633,0.4631738481,1.306486917e-06,1.164692843e-16,0.0068359375,0,5112.703125,0,0,0,0,0,0,253.3511783,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,9,9,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,435.698011,381.8149433,817.5129543,381.8149433,379.925604,384.705383,2.07576865,817.5129543,815.623615,820.403394,2.07576865,2.766027837,0.3073364263,0.5329554825,8.851448216e-17,0.0078125,1980158400,5112.703125,0,435.698011,0,0,149.61208,0,176.3694127,0,0,55.83345067,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,9,9,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,4190.823297,229.88734,4420.710637,229.88734,228.755397,231.262525,1.037881723,4420.710637,4419.578694,4422.085822,1.037881723,4.594036199,0.5104484666,0.9479976504,0,0,1924445952,5112.703125,0,0,0,4190.823297,0,0,229.88734,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,9,9,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,281.549377,270.3740267,551.9234037,270.3740267,268.222202,273.190674,2.082133583,551.9234037,549.771579,554.740051,2.082133583,3.906110268,0.434012252,0.5101240048,1.225939172e-16,0.0048828125,8909472,5112.703125,50,0,281.549377,0,0,0,270.3740267,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,10,10,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000394,230.601643,230.601643,230.601643,229.757417,231.559013,0.7398370137,230.601643,229.757417,231.559013,0.7398370137,4.579805885,0.4579805885,1.708574123e-06,1.283491205e-16,0.005859375,0,5112.703125,0,0,0,0,0,0,230.601643,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,10,10,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,483.931668,391.1079423,875.0396103,391.1079423,389.055464,392.621456,1.504866975,875.0396103,872.987132,876.553124,1.504866975,2.700305075,0.2700305075,0.5530397279,9.677662906e-17,0.005859375,2200176000,5112.703125,0,483.931668,0,0,167.122636,0,166.651713,0,0,57.33359333,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,10,10,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,4135.633354,220.784185,4356.417539,220.784185,220.15301,221.360503,0.4944807405,4356.417539,4355.786364,4356.993857,0.4944807405,4.783452953,0.4783452953,0.9493197833,0,0,1924445952,5112.703125,0,0,0,4135.633354,0,0,220.784185,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,10,10,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,282.453819,255.8861723,538.3399913,255.8861723,254.2487,258.22562,1.697753456,538.3399913,536.702519,540.679439,1.697753456,4.127267808,0.4127267808,0.5246755276,1.225939172e-16,0.0048828125,8909472,5112.703125,50,0,282.453819,0,0,0,255.8861723,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
