case_name,mesh,element_type,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_row_owner,6,6,3,385.126708,79.06541667,464.1921247,79.06541667,78.24775,79.895083,0.6725744059,464.1921247,463.374458,465.021791,0.6725744059,2.576658396,0.429443066,0.8296709219,0,0,1924445952,12312.6875,0,0,0,385.126708,0,0,79.06541667,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_atomic,7,7,3,0,97.38808333,97.38808333,97.38808333,96.51225,98.005333,0.6363821419,97.38808333,96.51225,98.005333,0.6363821419,2.091883963,0.2988405661,0,1.228248283e-16,7.105427358e-14,0,12312.6875,0,0,0,0,0,0,97.38808333,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_private_csr,7,7,3,11.683542,76.76445833,88.44800033,76.76445833,76.101875,77.381291,0.5233202766,88.44800033,87.785417,89.064833,0.5233202766,2.653891841,0.3791274059,0.1320950384,9.387188101e-17,5.684341886e-14,1540123200,12312.6875,0,11.683542,0,0,7.269819333,0,62.167389,0,0,7.32725,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_coo_sort_reduce,7,7,3,0.501208,4237.275389,4237.275389,4237.275389,4193.994292,4285.194666,37.37656658,4237.275389,4193.994292,4285.194666,37.37656658,0.04807914308,0.006868449011,0.0001182854438,1.785376261e-16,7.105427358e-14,2565927936,12312.6875,0,0,0,0,0,83.08556933,0,56.141417,4013.268028,84.78037467,PASS,"","Transient memory estimate only; vector is allocated during assemble()","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_graph_coloring,7,7,3,210.266833,133.8925553,344.1593883,133.8925553,129.315916,138.725,3.845498902,344.1593883,339.582749,348.991833,3.845498902,1.52155263,0.2173646614,0.6109577136,1.390584941e-16,4.263256415e-14,8909472,12312.6875,50,0,210.266833,0,0,0,133.8925553,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_row_owner,7,7,3,308.138875,67.118486,375.257361,67.118486,65.346042,69.653083,1.839077385,375.257361,373.484917,377.791958,1.839077385,3.035297454,0.433613922,0.8211401215,0,0,1924445952,12312.6875,0,0,0,308.138875,0,0,67.118486,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_atomic,8,8,3,4.1e-05,86.854625,86.854625,86.854625,86.455625,87.6125,0.5361488541,86.854625,86.455625,87.6125,0.5361488541,2.345581132,0.2931976416,4.720531578e-07,1.113544185e-16,7.105427358e-14,0,12312.6875,0,0,0,0,0,0,86.854625,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_private_csr,8,8,3,84.135208,71.21093033,155.3461383,71.21093033,70.110667,73.172583,1.390521745,155.3461383,154.245875,157.307791,1.390521745,2.860860948,0.3576076185,0.541598323,8.428792459e-17,5.684341886e-14,1760140800,12312.6875,0,84.135208,0,0,7.403083,0,53.72609767,0,0,10.08174967,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_coo_sort_reduce,8,8,3,0.475333,4321.652153,4321.652153,4321.652153,4193.388,4522.194709,143.6351596,4321.652153,4193.388,4522.194709,143.6351596,0.04714043668,0.005892554585,0.0001099887226,1.785376261e-16,7.105427358e-14,2565927936,12312.6875,0,0,0,0,0,67.42065267,0,45.09870833,4127.35507,81.77772233,PASS,"","Transient memory estimate only; vector is allocated during assemble()","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_graph_coloring,8,8,3,207.336125,120.3087917,327.6449167,120.3087917,117.9395,121.77675,1.69123687,327.6449167,325.275625,329.112875,1.69123687,1.693347318,0.2116684147,0.6328073913,1.390584941e-16,4.263256415e-14,8909472,12312.6875,50,0,207.336125,0,0,0,120.3087917,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_row_owner,8,8,3,317.692,63.52276433,381.2147643,63.52276433,63.089959,63.77375,0.3073394717,381.2147643,380.781959,381.46575,0.3073394717,3.207111211,0.4008889014,0.8333675128,0,0,1924445952,12312.6875,0,0,0,317.692,0,0,63.52276433,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_atomic,9,9,3,0,84.86347233,84.86347233,84.86347233,81.852667,87.856,2.450884511,84.86347233,81.852667,87.856,2.450884511,2.400615531,0.266735059,0,1.31463083e-16,7.105427358e-14,0,12312.6875,0,0,0,0,0,0,84.86347233,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_private_csr,9,9,3,14.319209,72.38170867,86.70091767,72.38170867,69.318083,78.479834,4.31204217,86.70091767,83.637292,92.799043,4.31204217,2.814586356,0.3127318174,0.1651563719,1.006172733e-16,5.684341886e-14,1980158400,12312.6875,0,14.319209,0,0,7.959347333,0,53.23244433,0,0,11.189917,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_coo_sort_reduce,9,9,3,0.470125,4461.082319,4461.082319,4461.082319,4233.904667,4688.726958,185.6807164,4461.082319,4233.904667,4688.726958,185.6807164,0.04566707249,0.005074119166,0.0001053836191,1.785376261e-16,7.105427358e-14,2565927936,12312.6875,0,0,0,0,0,61.99355567,0,42.44184733,4271.487263,85.159653,PASS,"","Transient memory estimate only; vector is allocated during assemble()","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_graph_coloring,9,9,3,210.1685,113.8930277,324.0615277,113.8930277,111.080583,116.858084,2.361122218,324.0615277,321.249083,327.026584,2.361122218,1.788736096,0.1987484551,0.648545051,1.390584941e-16,4.263256415e-14,8909472,12312.6875,50,0,210.1685,0,0,0,113.8930277,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_row_owner,9,9,3,302.9865,58.597292,361.583792,58.597292,58.246625,59.118959,0.3760960887,361.583792,361.233125,362.105459,0.3760960887,3.476689156,0.3862987951,0.8379427029,0,0,1924445952,12312.6875,0,0,0,302.9865,0,0,58.597292,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_atomic,10,10,3,4.1e-05,80.56001367,80.56001367,80.56001367,78.430083,82.433,1.644252904,80.56001367,78.430083,82.433,1.644252904,2.528854706,0.2528854706,5.089373516e-07,1.441582931e-16,7.105427358e-14,0,12312.6875,0,0,0,0,0,0,80.56001367,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_private_csr,10,10,3,106.919125,72.415208,179.334333,72.415208,70.764583,73.662333,1.216921787,179.334333,177.683708,180.581458,1.216921787,2.813284327,0.2813284327,0.5961999758,1.098416811e-16,7.105427358e-14,2200176000,12312.6875,0,106.919125,0,0,9.880430667,0,49.63226367,0,0,12.90251367,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
