env_group,algorithm,threads,thread_region,assembly_ms,speedup,efficiency,status,skip_reason,diagnostics,physical_cores,logical_cores,cpu_model,omp_dynamic,omp_proc_bind,omp_places,extra_memory_bytes,rel_l2
default,cpu_atomic,25,oversubscription_region,154.337466,4.638678189,0.1855471276,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,0.0,1.506377694e-16
default,cpu_private_csr,25,oversubscription_region,547.770113,1.306974989,0.05227899955,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,5500440000.0,1.362964128e-16
default,cpu_row_owner,25,oversubscription_region,157.5257183,4.544793351,0.1817917341,PASS,,"Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,1924445952.0,0.0
default,cpu_graph_coloring,25,oversubscription_region,224.9678153,3.182330043,0.1272932017,PASS,,"Greedy first-fit element coloring, colors=50",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,8909472.0,1.225939172e-16
default,cpu_atomic,26,oversubscription_region,156.9010587,4.562887232,0.1754956628,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,0.0,1.487388687e-16
default,cpu_private_csr,26,oversubscription_region,553.619304,1.293166319,0.04973716611,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,5720457600.0,1.368862199e-16
default,cpu_row_owner,26,oversubscription_region,151.5132053,4.72514482,0.1817363392,PASS,,"Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,1924445952.0,0.0
default,cpu_graph_coloring,26,oversubscription_region,225.3630817,3.176748525,0.1221826356,PASS,,"Greedy first-fit element coloring, colors=50",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,8909472.0,1.225939172e-16
default,cpu_atomic,27,oversubscription_region,158.04731,4.529794511,0.1677701671,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,0.0,1.526585545e-16
default,cpu_private_csr,27,oversubscription_region,568.4499773,1.259428034,0.04664548274,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,5940475200.0,1.373224516e-16
default,cpu_row_owner,27,oversubscription_region,162.1151477,4.416131667,0.1635604321,PASS,,"Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,1924445952.0,0.0
default,cpu_graph_coloring,27,oversubscription_region,219.726725,3.258237419,0.12067546,PASS,,"Greedy first-fit element coloring, colors=50",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,8909472.0,1.225939172e-16
default,cpu_atomic,28,oversubscription_region,158.5537457,4.515325919,0.16126164,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,0.0,1.534729605e-16
default,cpu_private_csr,28,oversubscription_region,581.2410823,1.231712381,0.04398972789,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,6160492800.0,1.373979007e-16
default,cpu_row_owner,28,oversubscription_region,159.305271,4.494024792,0.1605008854,PASS,,"Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,1924445952.0,0.0
default,cpu_graph_coloring,28,oversubscription_region,220.389182,3.248443643,0.1160158444,PASS,,"Greedy first-fit element coloring, colors=50",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,8909472.0,1.225939172e-16
default,cpu_atomic,29,oversubscription_region,154.1414703,4.644576413,0.1601578073,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,0.0,1.551297957e-16
default,cpu_private_csr,29,oversubscription_region,598.3642497,1.196464925,0.04125741122,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,6380510400.0,1.383641486e-16
